latinad_id,display_name,latitude,longitude,city
20850,BA EKT CD MANTE 2 PABLO L SIDAR HD,22.744248,-98.975661,
20851,BA EKT CD MANTE 2 PABLO L SIDAR HD,22.744248,-98.975661,
20852,BA EKT CD OBREGON 1 5 DE FEB Banner,27.492332,-109.932967,
20853,BA EKT CD OBREGON 2 ZARAGOZA HD,27.489038,-109.934081,
20854,BA EKT CD OBREGON Banner,27.484772,-109.945172,
20855,BA EKT CD SERDAN Banner,18.985164,-97.447425,
20856,BA EKT CD VALLES HD,21.985504,-99.016911,
20857,BA EKT CD VALLES HD,21.985504,-99.016911,
20858,BA EKT CD VICTORIA HD,23.732132,-99.142645,
20859,BA EKT CD VICTORIA HD,23.732132,-99.142645,
20860,BA EKT CD VICTORIA HIDALGO HD,23.73132,-99.145442,
20861,BA EKT CD VICTORIA HIDALGO HD,23.73132,-99.145442,
20862,BA EKT CELAYA 2 MANUEL DOBLADO HD,20.51966,-100.81686,
20863,BA EKT CELAYA 2 MANUEL DOBLADO HD,20.51966,-100.81686,
20864,BA EKT CELAYA TECNOLOGICO HD,20.543702,-100.821258,
20865,BA EKT CELAYA TECNOLOGICO HD,20.543702,-100.821258,
20866,BA EKT CHALCO Banner,19.260591,-98.896648,
20867,BA EKT CHALCO BS Banner,19.264145,-98.896567,
20868,BA EKT CHALCO SOLIDARIDAD Banner,19.278515,-98.909106,
20869,BA EKT CHAMPOTON HD,19.356529,-90.722397,
20870,BA EKT CHAMPOTON HD,19.356529,-90.722397,
20871,BA EKT CHETUMAL HEROES Banner,18.495851,-88.296719,
20872,BA EKT CHETUMAL LOPEZ MATEOS HD,18.514434,-88.288604,
20873,BA EKT CHETUMAL LOPEZ MATEOS HD,18.514434,-88.288604,
20874,BA EKT CHIAPAS CD HIDALGO HD,14.678709,-92.150634,
20875,BA EKT CHIAPAS CD HIDALGO HD,14.678709,-92.150634,
20876,BA EKT CHIAPAS COMALAPA HD,15.658685,-92.141792,
20877,BA EKT CHIAPAS COMALAPA HD,15.658685,-92.141792,
20878,BA EKT CHIAPAS OCOSINGO HD,16.906723,-92.089542,
20879,BA EKT CHIAPAS OCOSINGO HD,16.906723,-92.089542,
20880,BA EKT CHIAPAS PICHUCALCO HD,17.517323,-93.118098,
20881,BA EKT CHIAPAS PICHUCALCO HD,17.517323,-93.118098,
20882,BA EKT CHICONAUTLA ECATEPEC Banner,19.638531,-99.002294,
20883,BA EKT CHICONCUAC HD,19.555978,-98.891013,
20884,BA EKT CHICONCUAC HD,19.555978,-98.891013,
20885,BA EKT CHIHUAHUA FUENTES MARES HD,28.621523,-106.0318,
20886,BA EKT CHIHUAHUA FUENTES MARES HD,28.621523,-106.0318,
20887,BA EKT CHIHUAHUA INDUSTRIAS HD,28.733369,-106.115452,
20888,BA EKT CHIHUAHUA NINOS HEROES HD,28.640268,-106.076794,
20889,BA EKT CHIHUAHUA NINOS HEROES HD,28.640268,-106.076794,
20890,BA EKT CHILPAN TULTITLAN Banner,19.609351,-99.181245,
20891,BA EKT CHILPANCINGO Banner,17.554032,-99.502255,
20892,BA EKT CHILPANCINGO PLAZA Banner,17.543726,-99.502058,
20893,BA EKT CHIMALHUACAN BARRIO XOCHITENCO Banner,19.430488,-98.959848,
20894,BA EKT CHIMALHUACAN BORDO HD,19.412376,-98.979595,
20895,BA EKT CHIMALHUACAN BORDO HD,19.412376,-98.979595,
20896,BA EKT CHIMALHUACAN LAS TORRES Banner,19.423003,-98.982402,
20897,BA EKT CHIMALHUACAN LOS PATOS HD,19.438383,-98.94702,
20898,BA EKT CHIMALHUACAN LOS PATOS HD,19.438383,-98.94702,
20899,BA EKT CHIMALHUACAN SAN AGUSTIN HD,19.389412,-98.963127,
20900,BA EKT CHIMALHUACAN SAN AGUSTIN HD,19.389412,-98.963127,
20901,BA EKT CHOLULA Banner,19.063157,-98.308127,
20902,BA EKT CIUDAD DEL CARMEN CENTRO HD,18.6387,-91.836778,
20903,BA EKT CIUDAD DEL CARMEN CENTRO HD,18.6387,-91.836778,
20904,BA EKT COACALCO Banner,19.635372,-99.101242,
20905,BA EKT COAHUILA ALLENDE HD,28.34713,-100.854666,
20906,BA EKT COATEPEC DE HARINAS HD,18.921932,-99.768622,
20907,BA EKT COATEPEC DE HARINAS HD,18.921932,-99.768622,
20908,BA EKT COATZACOALCOS 2 JUAREZ Banner,18.146197,-94.414888,
20909,BA EKT COATZACOALCOS UNIVERSIDAD Banner,18.142204,-94.476562,
20910,BA EKT COLIMA VILLA DE ALVAREZ HD,19.271923,-103.734817,
20911,BA EKT COLIMA VILLA DE ALVAREZ HD,19.271923,-103.734817,
20912,BA EKT COMITAN Banner,16.251208,-92.13623,
20913,BA EKT COMONFORT Banner,20.718241,-100.756294,
20914,BA EKT CONSTITUCION DE QUERETARO HD,25.713961,-100.257815,
20915,BA EKT CONTRERAS 1 POTRERILLO HD,19.306583,-99.247641,
20916,BA EKT CONTRERAS 1 POTRERILLO HD,19.306583,-99.247641,
20917,BA EKT CONTRERAS 2 CORONA DEL R Banner,19.319606,-99.245215,
20918,BA EKT CORTAZAR GUANAJUATO Banner,20.48527,-100.963537,
20919,BA EKT COSAMALOAPAN HD,18.365404,-95.794063,
20920,BA EKT COSAMALOAPAN HD,18.365404,-95.794063,
20921,BA EKT CRUZ DE ELOTA JUAREZ HD,23.916388,-106.894056,
20922,BA EKT CUAUTEPEC Banner,19.557142,-99.134967,
20923,BA EKT CUAUTEPEC DE HINOJOSA HIDALGO Banner,20.037728,-98.310989,
20924,BA EKT CUAUTLA Banner,18.812987,-98.954505,
20925,BA EKT CUAUTLA VALERIO TRUJANO Banner,18.811781,-98.953671,
20926,BA EKT CUERNAVACA 2 CHAPULTEPEC Banner,18.921576,-99.207365,
20927,BA EKT CUNDUACAN Banner,18.06548,-93.174135,
20928,BA EKT DURANGO GOMEZ PALACIO Banner,25.563962,-103.49604,
20929,BA EKT EBANO SAN LUIS POTOSI HD,22.212755,-98.377314,
20930,BA EKT EBANO SAN LUIS POTOSI HD,22.212755,-98.377314,
20931,BA EKT EDO DE MEX TECAMAC MEXIQUENSE Banner,19.630207,-99.01833,
20932,BA EKT EDO DE MEX TEOLOYUCAN HD,19.745211,-99.177209,
20933,BA EKT EDO DE MEX TEOLOYUCAN HD,19.745211,-99.177209,
20934,BA EKT EDO MEX ALMOLOYA HD,18.866679,-99.890497,
20935,BA EKT EDO MEX ALMOLOYA HD,18.866679,-99.890497,
20936,BA EKT EDO MEX HUEHUETOCA Banner,19.83314,-99.205011,
20937,BA EKT EDO MEX JOCOTITLAN HD,19.70724,-99.788748,
20938,BA EKT EDO MEX JOCOTITLAN HD,19.70724,-99.788748,
20939,BA EKT EDO MEX PLAZA COACALCO HD,19.630836,-99.12333,
20940,BA EKT EDO MEX PLAZA COACALCO HD,19.630836,-99.12333,
20941,BA EKT EDO MEX PLAZA LERMA Banner,19.28545,-99.515287,
20942,BA EKT EL ALAMO HD,20.91678,-97.676733,
20943,BA EKT EL ALAMO HD,20.91678,-97.676733,
20944,BA EKT EL MOLINITO 2 CIRCUITO M Banner,19.459788,-99.238408,
20945,BA EKT EL ROSARITO HD,32.358095,-117.058603,
20946,BA EKT EL ROSARITO HD,32.358095,-117.058603,
20947,BA EKT ELOY CAVAZOS HD,25.655548,-100.215157,
20948,BA EKT ELOY CAVAZOS HD,25.655548,-100.215157,
20949,BA EKT ENSENADA BLVD REFORMA HD,31.840582,-116.602299,
20950,BA EKT ERMITA 1 LA VIGA Banner,19.358111,-99.122168,
20951,BA EKT ESTAC ATLACOMULCO ISIDRO F HD,19.796395,-99.875235,
20952,BA EKT ESTAC ATLACOMULCO ISIDRO F HD,19.796395,-99.875235,
20953,BA EKT ESTACIONAMIENTO CABO SAN LUCAS HD,22.893678,-109.916088,
20954,BA EKT ESTACIONAMIENTO CABO SAN LUCAS HD,22.893678,-109.916088,
20955,BA EKT FRANCISCO I MADERO Banner,25.774451,-103.272251,
20956,BA EKT FRESNILLO Banner,23.172836,-102.869542,
20957,BA EKT FRONTERA Banner,26.926152,-101.452815,
20958,BA EKT G FRESNO HD,20.657854,-103.371814,
20959,BA EKT G FRESNO HD,20.657854,-103.371814,
20960,BA EKT G SAN ONOFRE HD,20.69453,-103.298668,
20961,BA EKT G SAN ONOFRE HD,20.69453,-103.298668,
20962,BA EKT GABRIEL HERNANDEZ Banner,19.501013,-99.094126,
20963,BA EKT GDE JARDINES DE MORELOS 2 Banner,19.602484,-98.991744,
20964,BA EKT GOMEZ PALACIO Banner,25.567724,-103.500216,
20965,BA EKT GUADALAJARA CUAUHTEMOC HD,20.676772,-103.294684,
20966,BA EKT GUADALAJARA CUAUHTEMOC HD,20.676772,-103.294684,
20967,BA EKT GUADALAJARA EL COLLI Banner,20.643039,-103.440534,
20968,BA EKT GUADALAJARA PLAZA EL SAUZ HD,20.62685,-103.387385,
20969,BA EKT GUADALAJARA PLAZA EL SAUZ HD,20.62685,-103.387385,
20970,BA EKT GUADALAJARA RIO HONDO HD,20.744721,-103.346002,
20971,BA EKT GUADALAJARA RIO HONDO HD,20.744721,-103.346002,
20972,BA EKT GUADALAJARA RIO NILO Banner,20.639046,-103.275826,
20973,BA EKT GUADALUPE ZACATECAS Banner,22.749886,-102.520105,
20974,BA EKT GUAMUCHIL Banner,25.46192,-108.082317,
20975,BA EKT GUANAJUATO ABASOLO HD,20.452935,-101.530103,
20976,BA EKT GUANAJUATO ABASOLO HD,20.452935,-101.530103,
20977,BA EKT GUANAJUATO SAN LUIS DE LA PAZ Banner,21.295519,-100.524128,
20978,BA EKT GUASAVE 1 GUERRERO HD,25.561516,-108.463627,
20979,BA EKT GUASAVE 1 GUERRERO HD,25.561516,-108.463627,
20980,BA EKT GUASAVE 2 ZARAGOZA HD,25.561686,-108.460746,
20981,BA EKT GUASAVE 2 ZARAGOZA HD,25.561686,-108.460746,
20982,BA EKT HIDALGO LA MORITA Banner,19.687505,-100.550647,
20983,BA EKT HUAJUAPAN DE LEON HD,17.809525,-97.775443,
20984,BA EKT HUAJUAPAN DE LEON HD,17.809525,-97.775443,
20985,BA EKT HUATABAMPO HD,26.825015,-109.641347,
20986,BA EKT HUATABAMPO HD,26.825015,-109.641347,
20987,BA EKT HUATULCO Banner,15.760399,-96.127023,
20988,BA EKT HUATUSCO VERACRUZ Banner,19.151542,-96.966062,
20989,BA EKT HUAUCHINANGO HD,20.173606,-98.054991,
20990,BA EKT HUEJOTZINGO Banner,19.159861,-98.406517,
20991,BA EKT HUITZUCO GUERRERO Banner,18.304299,-99.334329,
20992,BA EKT HUIXTLA 2 AVE CENTRAL HD,15.139696,-92.464526,
20993,BA EKT HUIXTLA 2 AVE CENTRAL HD,15.139696,-92.464526,
20994,BA EKT IGUALA Banner,18.343801,-99.540147,
20995,BA EKT INGUARAN HD,19.462724,-99.112934,
20996,BA EKT INGUARAN HD,19.462724,-99.112934,
20997,BA EKT IRAPUATO 2 DIAZ ORDAZ HD,20.676797,-101.342825,
20998,BA EKT IRAPUATO 2 DIAZ ORDAZ HD,20.676797,-101.342825,
20999,BA EKT IRAPUATO 3 M DOBLADO HD,20.675469,-101.344778,
21000,BA EKT IRAPUATO 3 M DOBLADO HD,20.675469,-101.344778,
21001,BA EKT IRAPUATO 4 LEANDRO VALLE HD,20.675013,-101.345273,
21002,BA EKT IRAPUATO 4 LEANDRO VALLE HD,20.675013,-101.345273,
21003,BA EKT IXTAPALUCA MERCADO CENTRO Banner,19.314698,-98.881279,
21004,BA EKT IXTAPALUCA TLALPIZAHUAC HD,19.327504,-98.946409,
21005,BA EKT IXTAPALUCA TLALPIZAHUAC HD,19.327504,-98.946409,
21006,BA EKT IZCALLI INFONAVIT NTE HD,19.677447,-99.216034,
21007,BA EKT IZCALLI INFONAVIT NTE HD,19.677447,-99.216034,
21008,BA EKT IZTAPALA AV TEXCOCO Banner,19.383437,-99.020487,
21009,BA EKT IZTAPALAPA 2 COLON Banner,19.354143,-99.075194,
21010,BA EKT IZTAPALAPA XALPA HD,19.345917,-99.020542,
21011,BA EKT IZTAPALAPA XALPA HD,19.345917,-99.020542,
21012,BA EKT JALAPA 1 AVILA CAMACHO Banner,19.527852,-96.925952,
21013,BA EKT JALAPA HD,19.529747,-96.922394,
21014,BA EKT JALAPA HD,19.529747,-96.922394,
21015,BA EKT JALISCO ATOTONILCO HD,20.548553,-102.509252,
21016,BA EKT JALISCO ATOTONILCO HD,20.548553,-102.509252,
21017,BA EKT JALISCO CIHUATLAN HD,19.237512,-104.560712,
21018,BA EKT JALISCO CIHUATLAN HD,19.237512,-104.560712,
21019,BA EKT JALISCO TLAJOMULCO DE ZUÃ‘IGA Banner,20.528879,-103.377439,
21020,BA EKT JALISCO TONALA SAN GASPAR HD,20.678652,-103.267561,
21021,BA EKT JALISCO TONALA SAN GASPAR HD,20.678652,-103.267561,
21022,BA EKT JAMAICA HD,19.409078,-99.124894,
21023,BA EKT JAMAICA HD,19.409078,-99.124894,
21024,BA EKT JIMENEZ HD,27.129856,-104.923051,
21025,BA EKT JIMENEZ HD,27.129856,-104.923051,
21026,BA EKT JOJUTLA Banner,18.616248,-99.181865,
21027,BA EKT JUCHITAN 1 Banner,16.439086,-95.014778,
21028,BA EKT JUCHITAN 2 Banner,16.447083,-95.02514,
21029,BA EKT LA JOYA ECATEPEC Banner,19.617938,-99.06666,
21030,BA EKT LA MAGDALENA ATLICPAC HD,19.368291,-98.948187,
21031,BA EKT LA MAGDALENA ATLICPAC HD,19.368291,-98.948187,
21032,BA EKT LA PAZ FORJADORES HD,24.138177,-110.31234,
21033,BA EKT LA PAZ FORJADORES HD,24.138177,-110.31234,
21034,BA EKT LA PIEDAD Banner,20.341877,-102.021476,
21035,BA EKT LA VENTA TABASCO Banner,18.097201,-94.044271,
21036,BA EKT LAGOS DE MORENO Banner,21.356739,-101.932857,
21037,BA EKT LAGUNILLA Banner,19.440669,-99.137403,
21038,BA EKT LAS ARMAS HD,19.513793,-99.209163,
21039,BA EKT LAS ARMAS HD,19.513793,-99.209163,
21040,BA EKT LAS CHOAPAS Banner,17.909349,-94.090848,
21041,BA EKT LAZARO CARDENAS 1 G PRIETO Banner,17.954541,-102.192901,
21042,BA EKT LAZARO CARDENAS 2 CENTRO Banner,17.961934,-102.199229,
21043,BA EKT LEON 1 5 DE MAYO Banner,21.122711,-101.681683,
21044,BA EKT LEON 2 PINO SUAREZ HD,21.119504,-101.683182,
21045,BA EKT LEON 2 PINO SUAREZ HD,21.119504,-101.683182,
21046,BA EKT LEON ALEMAN Banner,21.121463,-101.686729,
21047,BA EKT LEON PLAZA OBELISCO HD,21.131639,-101.660517,
21048,BA EKT LEON PLAZA OBELISCO HD,21.131639,-101.660517,
21049,BA EKT LEON SAN JUAN BOSCO HD,21.130692,-101.705202,
21050,BA EKT LEON SAN JUAN BOSCO HD,21.130692,-101.705202,
21051,BA EKT LEYES DE REFORMA HD,19.378551,-99.07659,
21052,BA EKT LEYES DE REFORMA HD,19.378551,-99.07659,
21053,BA EKT LIBRES MUNICIPIO DE PUEBLA Banner,19.461293,-97.684987,
21054,BA EKT LINARES HD,24.85808,-99.568364,
21055,BA EKT LOMAS DE CASTILLOTLA HD,18.976485,-98.257307,
21056,BA EKT LOMAS DE CASTILLOTLA HD,18.976485,-98.257307,
21057,BA EKT LOS MOCHIS 2 ZARAGOZA HD,25.789117,-108.993484,
21058,BA EKT LOS PINOS TIJUANA HD,32.463154,-116.928614,
21059,BA EKT LOS PINOS TIJUANA HD,32.463154,-116.928614,
21060,BA EKT LOS REYES LA PAZ HD,19.355057,-98.980213,
21061,BA EKT LOS REYES LA PAZ HD,19.355057,-98.980213,
21062,BA EKT LOS REYES MICHOACAN Banner,19.594587,-102.473123,
21063,BA EKT LUCAS ALAMAN HD,19.421183,-99.140365,
21064,BA EKT LUCAS ALAMAN HD,19.421183,-99.140365,
21065,BA EKT M CULIACAN CLOUTHIER Banner,24.789909,-107.425794,
21066,BA EKT M MTY SOLIDARIDAD HD,25.778488,-100.385323,
21067,BA EKT M MTY SOLIDARIDAD HD,25.778488,-100.385323,
21068,BA EKT MACRO PLAZA MERIDA Banner,21.000377,-89.573074,
21069,BA EKT MACUSPANA HD,17.758337,-92.593552,
21070,BA EKT MACUSPANA HD,17.758337,-92.593552,
21071,BA EKT MANZANILLO SALAHUA Banner,19.106347,-104.334851,
21072,BA EKT MARTIN CARRERA HD,19.488769,-99.105962,
21073,BA EKT MARTIN CARRERA HD,19.488769,-99.105962,
21074,BA EKT MARTINEZ DE LA TORRE HD,20.065193,-97.050743,
21075,BA EKT MARTINEZ DE LA TORRE HD,20.065193,-97.050743,
21076,BA EKT MARTINEZ DE LA TORRE OCAMPO Banner,20.063702,-97.053599,
21077,BA EKT MATAMOROS 2 ABASOLO HD,25.880925,-97.506874,
21078,BA EKT MATAMOROS 2 ABASOLO HD,25.880925,-97.506874,
21079,BA EKT MAZATLAN 2 13 DE ABRIL Banner,23.230473,-106.405453,
21080,BA EKT MAZATLAN CENTRO Banner,23.202671,-106.421736,
21081,BA EKT MAZATLAN EL CONCHI HD,23.241272,-106.390538,
21082,BA EKT MAZATLAN JACARANDAS HD,23.242088,-106.421778,
21083,BA EKT MAZATLAN JACARANDAS HD,23.242088,-106.421778,
21084,BA EKT MEGA CORDOBA Banner,18.894117,-96.930544,
21085,BA EKT MEGA VERACRUZ NUEVA ERA HD,19.160027,-96.131005,
21086,BA EKT MEGA VERACRUZ NUEVA ERA HD,19.160027,-96.131005,
21087,BA EKT MELCHOR OCAMPO Banner,19.708251,-99.142939,
21088,BA EKT MERCADO PANTITLAN Banner,19.399833,-99.05838,
21089,BA EKT MERIDA 2 HD,20.969474,-89.621508,
21090,BA EKT MERIDA 2 HD,20.969474,-89.621508,
21091,BA EKT MERIDA Banner,20.966939,-89.620447,
21092,BA EKT MERIDA CENTRO 65 Banner,20.964104,-89.618901,
21093,BA EKT MEXICALI BLV LAZARO CARDENAS Banner,32.60939,-115.383935,
21094,BA EKT MEXICALI HD,32.660796,-115.488914,
21095,BA EKT MEXICALI HD,32.660796,-115.488914,
21096,BA EKT MEXICALI LAGUNA XOCHIMILCO HD,32.604056,-115.475898,
21097,BA EKT MEXICALI LAGUNA XOCHIMILCO HD,32.604056,-115.475898,
21098,BA EKT MEXICALI SANTA BARBARA HD,32.64607,-115.51947,
21099,BA EKT MEXICALI SANTA BARBARA HD,32.64607,-115.51947,
21100,BA EKT MEXICALI VALLE DEL PEDREGAL HD,32.578364,-115.360266,
21101,BA EKT MEXICALI VALLE DEL PEDREGAL HD,32.578364,-115.360266,
21102,BA EKT MEZCALES Banner,20.731239,-105.282901,
21103,BA EKT MINATITLAN Banner,17.984372,-94.544595,
21104,BA EKT MINATITLAN LAS FUENTES Banner,17.984311,-94.544465,
21105,BA EKT MISANTLA VERACRUZ HD,19.92639,-96.854504,
21106,BA EKT MISANTLA VERACRUZ HD,19.92639,-96.854504,
21107,BA EKT MONTEMORELOS Banner,25.189659,-99.839134,
21108,BA EKT MOR CUERNAVACA DOMINGO DIEZ CONV 582526 Banner,18.955784,-99.236548,
21109,BA EKT MORELIA 1 CORREGIDORA Banner,19.701009,-101.191826,
21110,BA EKT MORELIA 4 MADERO HD,19.702753,-101.184756,
21111,BA EKT MORELIA 4 MADERO HD,19.702753,-101.184756,
21112,BA EKT MORELIA PEDREGAL Banner,19.704738,-101.216161,
21113,BA EKT MORELOS AXOCHIAPAN Banner,18.502362,-98.756892,
21114,BA EKT MORELOS CUAUTLA REFORMA Banner,18.846501,-98.939429,
21115,BA EKT MOROLEON Banner,20.134403,-101.188252,
21116,BA EKT NAUCALPAN 1 ESTACAS HD,19.470117,-99.237137,
21117,BA EKT NAUCALPAN 1 ESTACAS HD,19.470117,-99.237137,
21118,BA EKT NAUCALPAN LAS HUERTAS Banner,19.464842,-99.275792,
21119,BA EKT NAVOJOA Banner,27.080081,-109.444851,
21120,BA EKT NETZAHUALCOYOTL 1 G BAZ Banner,19.414083,-99.012072,
21121,BA EKT NETZAHUALCOYOTL 2 PATOS Banner,19.407098,-98.99714,
21122,BA EKT NEZA BS Banner,19.4030207,-98.9886906,
21123,BA EKT NEZA LAS AGUILAS Banner,19.381035,-99.004202,
21124,BA EKT NEZA MARAVILLAS Banner,19.416121,-99.04846,
21125,BA EKT NEZAHUALCOYOTL EL SOL HD,19.431791,-99.039381,
21126,BA EKT NEZAHUALCOYOTL EL SOL HD,19.431791,-99.039381,
21127,BA EKT NUEVA ITALIA HD,19.023119,-102.093591,
21128,BA EKT NUEVA ITALIA HD,19.023119,-102.093591,
21129,BA EKT NUEVA ROSITA HD,27.931764,-101.226002,
21130,BA EKT NUEVA ROSITA HD,27.931764,-101.226002,
21131,BA EKT NUEVA SANTA CATARINA HD,25.674281,-100.469157,
21132,BA EKT OAXACA 1 COLON HD,17.0587,-96.723667,
21133,BA EKT OAXACA 1 COLON HD,17.0587,-96.723667,
21134,BA EKT OAXACA 2 ZARAGOZA HD,17.056604,-96.727802,
21135,BA EKT OAXACA 2 ZARAGOZA HD,17.056604,-96.727802,
21136,BA EKT OAXACA 3 CENTRO Banner,17.06083,-96.733184,
21137,BA EKT OAXACA BUGAMBILIAS Banner,17.097622,-96.749601,
21138,BA EKT OAXACA HUAJUAPAN DE LEON Banner,17.803638,-97.777514,
21139,BA EKT OAXACA MIAHUATLAN Banner,16.330601,-96.597053,
21140,BA EKT OAXACA NOCHIXTLA Banner,17.459233,-97.223331,
21141,BA EKT OAXACA TLAXIACO HD,17.270065,-97.678811,
21142,BA EKT OAXACA TLAXIACO HD,17.270065,-97.678811,
21143,BA EKT OCOYOACAC ESTADO DE MEXICO HD,19.272169,-99.460533,
21144,BA EKT OCOYOACAC ESTADO DE MEXICO HD,19.272169,-99.460533,
21145,BA EKT OMETEPEC Banner,16.688014,-98.406155,
21146,BA EKT ORIZABA HD,18.846613,-97.102287,
21147,BA EKT ORIZABA HD,18.846613,-97.102287,
21148,BA EKT ORIZABA MADERO Banner,18.846764,-97.104824,
21149,BA EKT OZUMBA HD,19.035268,-98.797826,
21150,BA EKT OZUMBA HD,19.035268,-98.797826,
21151,BA EKT PACHUCA TULIPANES Banner,20.058456,-98.776927,
21152,BA EKT PANUCO VERACRUZ HD,22.059346,-98.182062,
21153,BA EKT PANUCO VERACRUZ HD,22.059346,-98.182062,
21154,BA EKT PARRILLA TABASCO Banner,17.916208,-92.915251,
21155,BA EKT PATZCUARO Banner,19.515168,-101.608793,
21156,BA EKT PENJAMO HD,20.431798,-101.723982,
21157,BA EKT PENJAMO HD,20.431798,-101.723982,
21158,BA EKT PEROTE Banner,19.562053,-97.245711,
21159,BA EKT PIJIJIAPAN Banner,15.686552,-93.206541,
21160,BA EKT PINOTEPA NACIONAL Banner,16.340495,-98.052844,
21161,BA EKT PLAZA DEL SOL HD,20.647979,-103.403124,
21162,BA EKT PLAZA DEL SOL HD,20.647979,-103.403124,
21163,BA EKT PLAZA GALERIAS MEXICALI HD,32.621828,-115.508471,
21164,BA EKT PLAZA SENDERO Banner,16.834092,-99.812201,
21165,BA EKT PLAZA SUR BS Banner,20.635315,-103.398855,
21166,BA EKT PLAZA TEXCOCO Banner,19.426343,-98.912381,
21167,BA EKT POZA RICA 1 OBRERA HD,20.525938,-97.45961,
21168,BA EKT POZA RICA 1 OBRERA HD,20.525938,-97.45961,
21169,BA EKT POZA RICA 2 R CORTINEZ Banner,20.525883,-97.464528,
21170,BA EKT POZA RICA COLEGIO MILITAR Banner,20.525703,-97.462177,
21171,BA EKT PROGRESO Banner,21.28478,-89.663088,
21172,BA EKT PROGRESO DE OBREGON HIDALGO HD,20.246049,-99.190883,
21173,BA EKT PROGRESO NACIONAL Banner,19.519847,-99.160018,
21174,BA EKT PROVIDENCIA Banner,19.483814,-99.070419,
21175,BA EKT PUEBLA 1 CENTRO Banner,19.046018,-98.201452,
21176,BA EKT PUEBLA 4 BOULEVARD NORTE HD,19.070488,-98.206961,
21177,BA EKT PUEBLA 4 BOULEVARD NORTE HD,19.070488,-98.206961,
21178,BA EKT PUEBLA AMALUACAN HD,19.042164,-98.145346,
21179,BA EKT PUEBLA AMALUACAN HD,19.042164,-98.145346,
21180,BA EKT PUEBLA MAYORAZGO Banner,19.002792,-98.239399,
21181,BA EKT PUEBLA TECAMACHALCO Banner,18.879141,-97.726568,
21182,BA EKT PUEBLA TEPEACA Banner,18.96257,-97.904051,
21183,BA EKT PUEBLA XILOTZINGO Banner,18.990824,-98.201396,
21184,BA EKT PUENTE ROJO Banner,19.304179,-98.938296,
21185,BA EKT PUERTO PEÃ‘ASCO CENTRO HD,31.317058,-113.537657,
21186,BA EKT PUERTO PEÃ‘ASCO CENTRO HD,31.317058,-113.537657,
21187,BA EKT PUERTO VALLARTA HD,20.607007,-105.236351,
21188,BA EKT PUERTO VALLARTA HD,20.607007,-105.236351,
21189,BA EKT PUTLA HD,17.023965,-97.927854,
21190,BA EKT PUTLA HD,17.023965,-97.927854,
21191,BA EKT Q ROO COZUMEL CALLE ONCE HD,20.503779,-86.956188,
21192,BA EKT QRO CORREGIDORA PUEBLITO Banner,20.549103,-100.440144,
21193,BA EKT QUERETARO 1 JUAREZ Banner,20.596848,-100.393866,
21194,BA EKT QUERETARO 3 ZARAGOZA Banner,20.589408,-100.389071,
21195,BA EKT QUERETARO CADEREYTA HD,20.697688,-99.815223,
21196,BA EKT QUERETARO CADEREYTA HD,20.697688,-99.815223,
21197,BA EKT QUERETARO CORREGIDORA P CANDILES Banner,20.546376,-100.395384,
21198,BA EKT QUERETARO PIE DE LA CUESTA Banner,20.627659,-100.406696,
21199,BA EKT QUERETARO REFORMA Banner,20.593112,-100.393643,
21200,BA EKT QUERETARO SATELITE Banner,20.632805,-100.465489,
21201,BA EKT SABINAS COAHUILA Banner,27.854339,-101.125621,
21202,BA EKT SABINAS HIDALGO N L HD,26.506494,-100.175372,
21203,BA EKT SALAMANCA Banner,20.570022,-101.197537,
21204,BA EKT SALAMANCA JUAREZ Banner,20.56924,-101.199015,
21205,BA EKT SALINA CRUZ HD,16.177285,-95.192718,
21206,BA EKT SALINA CRUZ HD,16.177285,-95.192718,
21207,BA EKT SALTILLO BS Banner,25.437847,-100.994317,
21208,BA EKT SALTILLO LOURDES HD,25.393883,-101.002246,
21209,BA EKT SALTILLO LOURDES HD,25.393883,-101.002246,
21210,BA EKT SAN AGUSTIN Banner,19.525245,-99.038352,
21211,BA EKT SAN ANDRES ATENCO Banner,19.539315,-99.220941,
21212,BA EKT SAN ANDRES ECATEPEC Banner,19.547638,-99.073075,
21213,BA EKT SAN COSME Banner,19.440721,-99.157202,
21214,BA EKT SAN CRISTOBAL DE LAS CASAS 1 Banner,16.744148,-92.637012,
21215,BA EKT SAN CRISTOBAL DE LAS CASAS 2 HD,16.737043,-92.636995,
21216,BA EKT SAN CRISTOBAL DE LAS CASAS 2 HD,16.737043,-92.636995,
21217,BA EKT SAN FELIPE DE JESUS Banner,19.492728,-99.076403,
21218,BA EKT SAN FERNANDO HD,24.849333,-98.153597,
21219,BA EKT SAN FRANCISCO DEL RINCON Banner,21.019178,-101.857777,
21220,BA EKT SAN JUAN DE LOS LAGOS HD,21.251901,-102.328364,
21221,BA EKT SAN JUAN DE LOS LAGOS HD,21.251901,-102.328364,
21222,BA EKT SAN JUAN DEL RIO HD,20.386614,-99.970087,
21223,BA EKT SAN JUAN DEL RIO HD,20.386614,-99.970087,
21224,BA EKT SAN JUAN IXHUATEPEC Banner,19.518973,-99.109857,
21225,BA EKT SAN JUAN IXTACALA Banner,19.589454,-99.236885,
21226,BA EKT SAN LORENZO TEZONCO Banner,19.326553,-99.075397,
21227,BA EKT SAN LUIS RIO COLORADO HD,32.482136,-114.777768,
